start_key,end_key,statementId,statementDate,recordId,recordType,recordStatus,declarationSubject,publicationDate,bodsVersion,publisherName,publisherUrl,publicationLicense,isComponent,sourceTypes,sourceUrl,interestIndex,bodsInterestType,family,directOrIndirect,beneficialOwnershipOrControl,startDate,details,detailsCategory,detailsValue,shareMinimum,shareMaximum,endDate
XI-LEI-549300BHBLZT38LP0T75,XI-LEI-5493003MXD0BNIYC0G95,da397eb1-90e0-0fee-9553-530621bd366c,2024-08-07,XI-LEI-RR-D-5493003MXD0BNIYC0G95-549300BHBLZT38LP0T75,relationship,updated,XI-LEI-5493003MXD0BNIYC0G95,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493003MXD0BNIYC0G95,ba8d360c-ed71-8bd4-40dd-365dbc4d6215,2024-08-07,XI-LEI-RR-U-5493003MXD0BNIYC0G95-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493003MXD0BNIYC0G95,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300WG1KHXYZK4FN31,XI-LEI-549300H667FIK5PZPV54,78c6fe3d-e781-ab8c-6074-ab5b4fa0ad38,2024-06-06,XI-LEI-RR-O-549300H667FIK5PZPV54-549300WG1KHXYZK4FN31,relationship,new,XI-LEI-549300H667FIK5PZPV54,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2020-03-03,Relationship Type: IS_INTERNATIONAL_BRANCH_OF,Relationship Type,IS_INTERNATIONAL_BRANCH_OF,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300HJ840SLKBDOS06,5b23be21-b6a1-c651-596c-032667a64f15,2024-06-06,XI-LEI-RR-D-549300HJ840SLKBDOS06-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300HJ840SLKBDOS06,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-11,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300HJ840SLKBDOS06,fe9b2755-cf2d-2496-6bde-1925dd235077,2024-06-06,XI-LEI-RR-U-549300HJ840SLKBDOS06-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300HJ840SLKBDOS06,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2017-12-07,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493002S2FI7YB0RL442,dcb13106-0bde-82b7-835d-00f392c3f4f5,2025-02-09,XI-LEI-RR-D-5493002S2FI7YB0RL442-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493002S2FI7YB0RL442,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-16,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493002S2FI7YB0RL442,c15745c6-01eb-d62c-cb9d-a19a71eb9216,2025-02-09,XI-LEI-RR-U-5493002S2FI7YB0RL442-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493002S2FI7YB0RL442,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-16,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493009NTB34VXE1T760,aab644a5-a2ea-8906-c50b-9f403791311e,2025-02-09,XI-LEI-RR-D-5493009NTB34VXE1T760-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493009NTB34VXE1T760,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-10-27,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493009NTB34VXE1T760,5c19329f-3ba2-d5a6-e568-0c69d4702957,2025-02-09,XI-LEI-RR-U-5493009NTB34VXE1T760-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493009NTB34VXE1T760,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-10-27,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300I2A60VQH7OB113,XI-LEI-549300B8RMOTK5QZWT61,7b660990-c6f8-e3cd-a28e-2ab1a77557c4,2025-02-09,XI-LEI-RR-D-549300B8RMOTK5QZWT61-549300I2A60VQH7OB113,relationship,updated,XI-LEI-549300B8RMOTK5QZWT61,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2022-02-01,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300B8RMOTK5QZWT61,9dc93157-7a32-9862-a1a9-cf746c5827e2,2025-02-09,XI-LEI-RR-U-549300B8RMOTK5QZWT61-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300B8RMOTK5QZWT61,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2018-03-21,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300DTMH2NWOI8O090,42ed7677-7a46-f52c-7194-c28f8b9de83d,2025-02-09,XI-LEI-RR-D-549300DTMH2NWOI8O090-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300DTMH2NWOI8O090,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2020-03-02,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300DTMH2NWOI8O090,762034b2-5ca2-c741-c743-d39bfd78aaf7,2025-02-09,XI-LEI-RR-U-549300DTMH2NWOI8O090-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300DTMH2NWOI8O090,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2020-03-02,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300FJOXFUONBUSB24,97469ea3-36c8-2546-17e5-02e821a56eb3,2025-02-09,XI-LEI-RR-D-549300FJOXFUONBUSB24-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300FJOXFUONBUSB24,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-23,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300FJOXFUONBUSB24,a62f43bc-3134-de5c-e389-666f7c904829,2025-02-09,XI-LEI-RR-U-549300FJOXFUONBUSB24-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300FJOXFUONBUSB24,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-23,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300GL1JKOPE05D156,1aaa8da9-1c25-bc16-f751-f656e656cfd4,2025-02-09,XI-LEI-RR-D-549300GL1JKOPE05D156-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300GL1JKOPE05D156,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2020-03-02,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300GL1JKOPE05D156,83187c27-34fa-fcac-b3fa-db04411ef93c,2025-02-09,XI-LEI-RR-U-549300GL1JKOPE05D156-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300GL1JKOPE05D156,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2020-03-02,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300I2A60VQH7OB113,XI-LEI-254900BCHAHIH6LIMH46,9140c92f-6d76-3640-d4bf-26a35b479836,2024-10-08,XI-LEI-RR-D-254900BCHAHIH6LIMH46-549300I2A60VQH7OB113,relationship,new,XI-LEI-254900BCHAHIH6LIMH46,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2001-12-31,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-549300I2A60VQH7OB113,XI-LEI-254900BCHAHIH6LIMH46,bbbcd6ad-dfd7-8ca6-34f9-993c9dc11182,2024-10-08,XI-LEI-RR-U-254900BCHAHIH6LIMH46-549300I2A60VQH7OB113,relationship,new,XI-LEI-254900BCHAHIH6LIMH46,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2001-12-31,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300IW34FEHHXMF980,67c09a71-4400-5c1f-af33-4cf803cee73f,2025-02-09,XI-LEI-RR-U-549300IW34FEHHXMF980-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300IW34FEHHXMF980,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2022-02-01,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300GMUCJ08527GQ81,XI-LEI-549300MG5Q5VOTHPK831,3ff6b142-d731-84a6-3578-ce0fbae23729,2025-02-09,XI-LEI-RR-D-549300MG5Q5VOTHPK831-549300GMUCJ08527GQ81,relationship,updated,XI-LEI-549300MG5Q5VOTHPK831,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2017-08-30,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300MG5Q5VOTHPK831,2ac478d7-96a3-e491-7658-cc2bd6693175,2025-02-09,XI-LEI-RR-U-549300MG5Q5VOTHPK831-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300MG5Q5VOTHPK831,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2018-07-11,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300LN3X0K77Z2SO79,51e65704-12bd-9c72-86d3-152be92992c6,2024-06-06,XI-LEI-RR-D-549300LN3X0K77Z2SO79-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300LN3X0K77Z2SO79,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-26,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300LN3X0K77Z2SO79,affdfc21-5cd0-d9db-3ff6-570b8a1789dc,2024-06-06,XI-LEI-RR-U-549300LN3X0K77Z2SO79-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300LN3X0K77Z2SO79,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2017-12-06,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300I2A60VQH7OB113,XI-LEI-5493005ONGPJXD71UU22,4a909565-8b19-ec69-6ffc-cf712c35bdaf,2024-10-08,XI-LEI-RR-D-5493005ONGPJXD71UU22-549300I2A60VQH7OB113,relationship,updated,XI-LEI-5493005ONGPJXD71UU22,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-5493005ONGPJXD71UU22,be228e83-461f-0edd-91a8-c44ce4fd71bf,2024-10-08,XI-LEI-RR-U-5493005ONGPJXD71UU22-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-5493005ONGPJXD71UU22,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-5493005ONGPJXD71UU22,XI-LEI-549300AGC7BAI04R6015,62b75cdd-400b-5f8f-53f8-20b6813dfe00,2024-10-08,XI-LEI-RR-D-549300AGC7BAI04R6015-5493005ONGPJXD71UU22,relationship,updated,XI-LEI-549300AGC7BAI04R6015,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300AGC7BAI04R6015,fd199bbb-e2fa-6965-c1d8-514b4748e4c9,2024-10-08,XI-LEI-RR-U-549300AGC7BAI04R6015-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-549300AGC7BAI04R6015,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-254900HJ9HXOBA1QQV90,3b312861-d773-00e0-bb42-d64fd3748b0e,2024-12-09,XI-LEI-RR-U-254900HJ9HXOBA1QQV90-213800LH1BZH3DI6G760,relationship,new,XI-LEI-254900HJ9HXOBA1QQV90,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2024-10-24,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-254900ZNKJZYGD4G1S03,a50de6e1-afb4-adb6-21a1-fdb6bb910716,2024-12-09,XI-LEI-RR-U-254900ZNKJZYGD4G1S03-213800LH1BZH3DI6G760,relationship,new,XI-LEI-254900ZNKJZYGD4G1S03,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2019-02-12,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-335800DTEWI5HM8G1295,dd2b98d8-1ce9-fc9c-c2d7-67f328d00e42,2025-02-09,XI-LEI-RR-D-335800DTEWI5HM8G1295-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-335800DTEWI5HM8G1295,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2002-12-30,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-335800DTEWI5HM8G1295,eddeac67-4a07-d307-e0f4-0368f24afbd8,2025-02-09,XI-LEI-RR-U-335800DTEWI5HM8G1295-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-335800DTEWI5HM8G1295,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2002-12-30,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-549300YYMNSW7KWZH127,XI-LEI-549300ZBE567NNMH7V89,6ecc4132-e270-0903-26fc-a2fdd41c492f,2024-06-06,XI-LEI-RR-D-549300ZBE567NNMH7V89-549300YYMNSW7KWZH127,relationship,new,XI-LEI-549300ZBE567NNMH7V89,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-05-07,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300ZBE567NNMH7V89,e564bce6-8e8d-d602-53c4-a17953c2953b,2024-06-06,XI-LEI-RR-U-549300ZBE567NNMH7V89-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300ZBE567NNMH7V89,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-05-07,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300ELU6WABMM0EL36,18d2671b-3bd8-ff28-cf7c-bc694775377d,2024-06-06,XI-LEI-RR-D-549300ELU6WABMM0EL36-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300ELU6WABMM0EL36,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2021-11-26,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300ELU6WABMM0EL36,02102a07-a0b8-fd96-e4d3-3ff28f950291,2024-06-06,XI-LEI-RR-U-549300ELU6WABMM0EL36-213800LH1BZH3DI6G760,relationship,new,XI-LEI-549300ELU6WABMM0EL36,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2017-12-08,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-G1KG0OQD10NOMCMLDZ35,5ad22434-3648-5653-1af9-fbf1fe20867a,2024-08-07,XI-LEI-RR-D-G1KG0OQD10NOMCMLDZ35-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-G1KG0OQD10NOMCMLDZ35,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_DIRECTLY_CONSOLIDATED_BY,Relationship Type,IS_DIRECTLY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-G1KG0OQD10NOMCMLDZ35,ac8c6ef1-50d5-3343-252b-747db246281e,2024-08-07,XI-LEI-RR-U-G1KG0OQD10NOMCMLDZ35-213800LH1BZH3DI6G760,relationship,updated,XI-LEI-G1KG0OQD10NOMCMLDZ35,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
XI-LEI-213800LH1BZH3DI6G760,XI-LEI-549300IZ83QL6OSB2R21,abadd95f-bef0-f9b1-2234-07beac2db33d,2024-08-07,XI-LEI-RR-U-549300IZ83QL6OSB2R21-213800LH1BZH3DI6G760,relationship,closed,XI-LEI-549300IZ83QL6OSB2R21,2025-02-28,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://www.gleif.org/en/lei-data/gleif-golden-copy/download-the-golden-copy,0,otherInfluenceOrControl,CONTROLS,unknown,false,2023-07-14,Relationship Type: IS_ULTIMATELY_CONSOLIDATED_BY,Relationship Type,IS_ULTIMATELY_CONSOLIDATED_BY,,,
