record_id,subject_lei,source_id,name_raw,name_norm,jurisdiction,inc_date,address_norm,lei,nat_reg
276abbb0-5223-50de-0bce-c2898f1d7a9c,213800LH1BZH3DI6G760,,BLUE OCEAN SEISMIC SERVICES LIMITED,blue ocean seismic services limited,GB,2018-06-22,"c/o frp advisory trading limited, 2nd floor, 110 cannon street, london",,JUR:GB:11428488
db936052-7143-373f-f3e8-ca83d3d30ae8,213800LH1BZH3DI6G760,,HORIZON 38 MANAGEMENT COMPANY LIMITED,horizon 38 management company limited,GB,2017-09-08,"10 upper berkeley street, london",,JUR:GB:10953957
a3add4b3-5510-ed98-f6c9-d71e78ead8b6,213800LH1BZH3DI6G760,,BXL PLASTICS LIMITED,bxl plastics limited,GB,1937-03-22,"c/o bdo llp 5 temple square, temple street, liverpool",,JUR:GB:00325744
39de3539-1790-bce8-5c0d-f636f66aaf0d,213800LH1BZH3DI6G760,,SALTEND CHEMICALS PARK LIMITED,saltend chemicals park limited,GB,2016-12-29,"px house, westpoint road, stockton-on-tees, england",,JUR:GB:10542068
766b5c09-90ef-1c79-1b04-c26b1b6c7aaf,213800LH1BZH3DI6G760,,FOSROC EXPANDITE LIMITED,fosroc expandite limited,GB,1957-09-20,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:00590743
e32d7ec9-b73b-070c-d606-7efc2b0e17d3,213800LH1BZH3DI6G760,,BTC PIPELINE HOLDING COMPANY LIMITED,btc pipeline holding company limited,GB,2003-11-03,"c/o bdo llp 5 temple square, temple street, liverpool",,JUR:GB:04951416
e53cd6ad-3620-6d35-ff6b-3c7a17ae3f10,213800LH1BZH3DI6G760,,POAT LIMITED,poat limited,GB,1958-08-15,"4th floor, nova south, 160, victoria street, london, england",,JUR:GB:00609762
b3a1139c-ef6a-d77e-78f7-c984ace330af,253400JT3MQWNDKMJE44,,Rosneft Deutschland GmbH,rosneft deutschland gmbh,DE,2016-02-24,"behrenstraße 18, berlin, berlin",391200PKEUF3Y2NUMW25,JUR:DE:HRB 184025
09f8ba9a-7454-199b-8289-b57d735a4e15,253400JT3MQWNDKMJE44,,"публичное акционерное общество ""Нефтяная компания ""Роснефть""",публичное акционерное общество нефтяная компания роснефть,RU,1995-12-07,"набережная софийская, дом 26/1, москва, ru-mow",253400JT3MQWNDKMJE44,JUR:RU:1027700043502
a55c53f4-5d3f-3cb1-a94e-aff83b9a6c93,253400JT3MQWNDKMJE44,,"Общество с ограниченной ответственностью ""РН-Капитал""",общество с ограниченнои ответственностью рн капитал,RU,2017-05-11,"ул. беговая, д.3, стр. 1, этаж 26, помещ. 26 a-31,32, москва, ru-mow",25340076BE9D5XUK4H54,JUR:RU:1172536017356
19030183-237b-1c91-f37e-167cf9bfb3a6,253400JT3MQWNDKMJE44,,"Общество с ограниченной ответственностью ""ДИНК-ИНВЕСТ""",общество с ограниченнои ответственностью динк инвест,RU,2002-05-18,"ул беговая, 3, стр. 1, этаж 26, помещ. 26d-18, москва, ru-mow",253400EDWTVJSHMJ4D40,JUR:RU:1027739462630
opencheck-260a0dfe6aad110ef0ac7299,253400JT3MQWNDKMJE44,OpenAleph,"публичное акционерное общество ""Нефтяная компания ""Роснефть""",публичное акционерное общество нефтяная компания роснефть,RU,,,,JUR:RU:7706107510
opencheck-1fb5f2216b4790466e9fc659,253400JT3MQWNDKMJE44,OpenAleph,"публичное акционерное общество ""Нефтяная компания ""Роснефть""",публичное акционерное общество нефтяная компания роснефть,RU,,,,JUR:RU:7706107510
98edc32f-6f83-9c3f-4fd2-642249bd4c73,2138008KTNTDICZU8L25,,BANK SADERAT PLC,bank saderat plc,GB,,"5 lothbury, london, gb-lnd",2138008KTNTDICZU8L25,JUR:GB:01126618
4bc9ef0c-17f0-c504-04f8-afa2395d2781,2138008KTNTDICZU8L25,,BANK SADERAT IRAN,bank saderat iran,IR,1953-07-15,"sepehr tower, 43, somayeh avenue, tehran, tehrān",549300KBNGV4NYY3GE68,
592f8be4-d556-edda-5710-6384dd9a099e,2138008KTNTDICZU8L25,,BANK SADERAT IRAN,bank saderat iran,IR,1963-01-01,"16 rue de la paix, paris",894500MDF6I8J93LO347,
daf89898-585d-a618-5c0d-3075fe60d26c,2138008KTNTDICZU8L25,,BANK SADERAT IRAN,bank saderat iran,IR,1970-09-08,"building no.58, p.o. box. 2256, doha, ad dawḩah",2763RIUHRUXVYE8VBI52,
0ad92199-2197-56e9-1b05-19c32d730cbd,2138008KTNTDICZU8L25,,ΤΡΑΠΕΖΑ ΣΑΝΤΕΡΑΤ ΙΡΑΝ,τραπεζα σαντερατ ιραν,IR,2014-10-13,"25-29 el. venizelou str. (panepistimiou), athens, gr-i",213800IJGJFB3GND1T26,
opencheck-9a84165c138b6cf2524aecf5,2138008KTNTDICZU8L25,OpenCorporates,BANK SADERAT PLC,bank saderat plc,GB,1973-08-03,,,JUR:GB:01126618
a27bb4c0-2697-292e-b8b3-53f2ecd19211,2138008KTNTDICZU8L25,,BANK SADERAT PLC,bank saderat plc,GB,1973-08-03,"5 lothbury, london",,JUR:GB:01126618
cc1c5cd8-b82c-087f-ba00-59b10cabb1f6,2138002S3XGZ38WN5Q72,,Orsted Sales GmbH,orsted sales gmbh,DE,,"van-der-smissen-straße 9, hamburg, hamburg",391200GAL2O80LVLFJ24,JUR:DE:HRB 136926
c493f1a2-08e8-daf2-f3cc-5f4b62f72fdc,2138002S3XGZ38WN5Q72,,INEOS E&P A/S,ineos e p a s,DK,1983-08-25,"teknikerbyen 5, 1., søllerød, virum, hovedstaden",5493009Y0WGGYKD2X888,JUR:DK:73349613
177963e7-8920-0c17-8661-b1c71739dfc1,2138002S3XGZ38WN5Q72,,ORSTED HORNSEA PROJECT THREE (UK) LIMITED,orsted hornsea project three uk limited,GB,2013-06-25,"5 howick place, london, gb-lnd",2138004C9R5QI9R5YH02,JUR:GB:08584210
0dca3c07-6910-5ea2-1c6e-ab4b9c2ba9e7,2138002S3XGZ38WN5Q72,,WALNEY EXTENSION LIMITED,walney extension limited,GB,2010-07-07,"5 howick place, london, gb-lnd",213800XWU7V7WDEQK620,JUR:GB:07306956
fc684570-e8fa-d018-1cfb-e6edb95e5ba2,2138002S3XGZ38WN5Q72,,"HELENA WIND, LLC",helena wind llc,US,2018-04-16,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300KY6HKK0GECYX39,JUR:US:6846889
84708762-16b6-b094-b7bb-0a5f6fc5b1a2,2138002S3XGZ38WN5Q72,,"ORSTED ONSHORE NORTH AMERICA, LLC",orsted onshore north america llc,US,2015-11-10,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300FNQS5QUAPENQ15,JUR:US:5858125
9586d367-4385-dcb8-590a-da47f7ffddc5,2138002S3XGZ38WN5Q72,,ØRSTED BIOENERGY & THERMAL POWER A/S,ørsted bioenergy thermal power a s,DK,2003-10-01,"c/o ørsted a/s, kraftværksvej 53, skærbæk, fredericia, syddanmark",549300WRI3IMTMV3P242,JUR:DK:27446469
15921160-1aed-0463-fb7f-c0494943a2b0,2138002S3XGZ38WN5Q72,,ØRSTED A/S,ørsted a s,DK,1972-03-27,"kraftværksvej 53, skærbæk, fredericia, syddanmark",W9NG6WMZIYEU8VEDOG48,JUR:DK:36213728
3f22fcec-d27b-9f10-a0cf-ef5281e76c1a,2138002S3XGZ38WN5Q72,,NJORD LIMITED,njord limited,GB,2011-05-19,"5 howick place, london, gb-lnd",2138007V5RO48KLMZF61,JUR:GB:07640851
0051dfb4-71ac-38cd-37f2-6f49247e8cc2,2138002S3XGZ38WN5Q72,,HORNSEA 1 LIMITED,hornsea 1 limited,GB,2011-05-19,"5 howick place, london, gb-lnd",2138002S3XGZ38WN5Q72,JUR:GB:07640868
0b955acf-eafe-54b0-6608-3711da4ef6d3,2138002S3XGZ38WN5Q72,,沃旭能源股份有限公司,沃旭能源股份有限公司,TW,2016-05-27,"19th floor, no. 1, songzhi road, west village, taipei, tw-tpe",254900CL1QRNJC42HA89,
c3593288-c57a-0e66-bc46-9dace7e3e93a,2138002S3XGZ38WN5Q72,,"WILLOW SPRINGS WINDFARM, LLC",willow springs windfarm llc,US,2015-03-17,"c/o national registered agents, inc., 1209 orange street, wilmington, delaware",549300HLOJDV9GDG8H69,JUR:US:5711816
e2507dd3-6b22-9c84-c497-486338ff4d36,2138002S3XGZ38WN5Q72,,ORSTED WESTERMOST ROUGH LIMITED,orsted westermost rough limited,GB,2014-02-19,"5 howick place, london, gb-lnd",213800THGIUR8XF8OZ68,JUR:GB:08902636
60fb3ae0-8422-3f42-5eb4-fde8da511d2c,2138002S3XGZ38WN5Q72,,ØRSTED WIND POWER A/S,ørsted wind power a s,DK,2008-10-31,"c/o ørsted a/s, kraftværksvej 53, skærbæk, fredericia, syddanmark",5493003I024VW3EM4E21,JUR:DK:31849292
24d9ad65-9e0a-e0c8-96cc-7ee7a5687544,2138002S3XGZ38WN5Q72,,ØRSTED INSURANCE A/S,ørsted insurance a s,DK,2005-01-21,"kraftværksvej 53, skærbæk, fredericia, syddanmark",549300Q8HMKBGXWJ3Q83,JUR:DK:28330766
8f17ca31-9f81-d4d9-8429-0f0a08ec7c3c,2138002S3XGZ38WN5Q72,,ØRSTED SALG & SERVICE A/S,ørsted salg service a s,DK,2003-06-19,"kraftværksvej 53, skærbæk, fredericia, syddanmark",549300TKCR7ADX1M3969,JUR:DK:27210538
ccb5ae04-77e1-77e0-49a9-a9b4d49dd02c,2138002S3XGZ38WN5Q72,,ØRSTED WIND POWER HOLDING A/S,ørsted wind power holding a s,DK,1995-11-01,"c/o ørsted a/s, skærbæk, fredericia, syddanmark",2138001I4N44QV4N1858,JUR:DK:18936674
0ff6d51f-c5cd-97b7-edec-555370559f2f,2138002S3XGZ38WN5Q72,,ORSTED POWER SALES (UK) LIMITED,orsted power sales uk limited,GB,2011-01-11,"5 howick place, london, gb-lnd",213800BXZH7RWO84SI42,JUR:GB:07489052
a1c92e1b-e041-4a5c-26ef-82ffb4794bfa,2138002S3XGZ38WN5Q72,,BREESEA LIMITED,breesea limited,GB,2011-12-15,"5 howick place, london, gb-lnd",213800FUUO6AEPNKR357,JUR:GB:07883217
f4216a27-e6f7-afe5-5394-1b94b08bde29,2138002S3XGZ38WN5Q72,,SONNINGMAY WIND LIMITED,sonningmay wind limited,GB,2017-04-12,"5 howick place, london, gb-lnd",213800LX24J8JOPTTD69,JUR:GB:10722635
58eb8657-8736-9113-333e-2195a19426f4,2138002S3XGZ38WN5Q72,,"OLD 300 SOLAR CENTER, LLC",old 300 solar center llc,US,2019-10-16,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300LOMJ5CLDVY0Q25,JUR:US:7658083
f639dbd0-5653-38c4-d1d6-3510427529e1,2138002S3XGZ38WN5Q72,,ØRSTED SALES & DISTRIBUTION A/S,ørsted sales distribution a s,DK,,"kraftværksvej 53, skærbæk, fredericia, syddanmark",5493002L8GVKESUG4F17,JUR:DK:20214414
0d370a00-277b-99d6-082a-e653155e38c8,2138002S3XGZ38WN5Q72,,ENECOGEN V.O.F.,enecogen v o f,NL,,"markweg 194, rotterdam, noord-brabant",213800FYWZ9EB11MZN49,JUR:NL:24396477
77e1fb1a-86e7-47af-8985-39fdcad8c13c,2138002S3XGZ38WN5Q72,,"WESTERN TRAIL WIND, LLC",western trail wind llc,US,2018-04-13,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300P6NB0L4DRUES61,JUR:US:6843217
6d89bf25-71f2-6e77-1ec4-2f753f836237,2138002S3XGZ38WN5Q72,,LOCKETT WINDFARM LLC,lockett windfarm llc,US,2015-04-21,"c/o national registered agents, inc., 1209 orange street, wilmington, delaware",549300ABXTV7J6G2BT66,JUR:US:5733117
cc1ccc1b-2d1c-d05e-4720-dbfe296f21b7,2138002S3XGZ38WN5Q72,,"HAYSTACK WIND PROJECT, LLC",haystack wind project llc,US,2016-03-22,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300RQNRIL5TRKCH60,JUR:US:5995933
5790fe79-73ba-a0ca-972f-22e32ae2cec4,2138002S3XGZ38WN5Q72,,"SAGE DRAW WIND, LLC",sage draw wind llc,US,2016-10-20,"c/o national registered agents, inc, 1209 orange street, wilmington, delaware",549300VWE9Z19DIFSS06,JUR:US:6188681
dd605d2b-9969-81e0-6990-995dff3e8ed9,2138002S3XGZ38WN5Q72,,OPTIMUS WIND LIMITED,optimus wind limited,GB,2011-12-15,"5 howick place, london, gb-lnd",2138003JK1RS6TXUZB17,JUR:GB:07883284
61a6e6ea-d83f-53be-f445-1b37ca849f3f,2138002S3XGZ38WN5Q72,,"ELEVEN MILE SOLAR CENTER, LLC",eleven mile solar center llc,US,2018-10-31,"c/o c t corporation system, 3800 n central ave ste 460, phoenix, arizona",2138002D49GG1O189L31,JUR:US:1908773
741ad7fb-2539-4cb8-c1d7-8ebcb1e902b6,2138002S3XGZ38WN5Q72,,ØRSTED SERVICES A/S,ørsted services a s,DK,2003-10-01,"c/o ørsted a/s, kraftværksvej 53, skærbæk, syddanmark",213800SBT2QLGP2Y4974,JUR:DK:27446485
6d994fb0-58b1-ce3a-a29a-db9ed804ac95,2138002S3XGZ38WN5Q72,,SOUNDMARK WIND LIMITED,soundmark wind limited,GB,2017-04-12,"5 howick place, london, gb-lnd",213800YUOGJWKMJMX615,JUR:GB:10721881
74b61975-c03d-a953-443c-4c5bb7e11688,2138002S3XGZ38WN5Q72,,ØRSTED WIND POWER DENMARK A/S,ørsted wind power denmark a s,DK,2008-10-31,"c/o ørsted a/s, skærbæk, fredericia, syddanmark",213800Z9Y4GC3RCHQK87,JUR:DK:31846846
2a445476-67f1-415d-1642-52354e03f8fe,2138002S3XGZ38WN5Q72,,"TAHOKA WIND, LLC",tahoka wind llc,US,2016-10-17,"c/o national registered agents, inc., 1209 orange street, wilmington, delaware",549300YSMIW80PKBJP33,JUR:US:6185890
eb2b20af-1915-e13b-a961-aafd13189df4,2138002S3XGZ38WN5Q72,,"PLUM CREEK WIND, LLC",plum creek wind llc,US,2016-03-01,"c/o national registered agents, inc., 1209 orange street, wilmington, delaware",549300HRMHKQNIYGN596,JUR:US:5977927
175b7d40-ac35-2f66-45f2-599f5da8330d,2138002S3XGZ38WN5Q72,,RACE BANK WIND FARM LIMITED,race bank wind farm limited,GB,2004-01-16,"5 howick place, london, gb-lnd",213800JDY3WNXKILP121,JUR:GB:05017828
fcc5011f-445f-e0a7-711b-c43143822ec8,2138002S3XGZ38WN5Q72,,"MOCKINGBIRD SOLAR CENTER, LLC",mockingbird solar center llc,US,2019-11-12,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300H1I4IKVIEET127,JUR:US:7699113
47e26cad-789d-f6b6-fde1-0a0a131feb6c,2138002S3XGZ38WN5Q72,,BURBO EXTENSION LTD,burbo extension ltd,GB,2010-07-07,"5 howick place, london, gb-lnd",213800MV52QOR3TCID39,JUR:GB:07307131
93874eca-6ccf-d2ef-629a-105fd7ac7731,2138002S3XGZ38WN5Q72,,BALLYKEEL WIND FARM LIMITED,ballykeel wind farm limited,GB,2013-05-07,"42-46 fountain street, belfast, gb-bfs",213800NW1M8A9JCNYT42,JUR:GB:NI618256
41884e6c-4dbd-ba19-f995-10a2a3fa2ab7,2138002S3XGZ38WN5Q72,,"DERMOTT WIND, LLC",dermott wind llc,US,2015-03-23,"c/o national registered agents, inc., 1209 orange street, wilmington, delaware",5493003R5R3GH59BZM53,JUR:US:5715099
f49a5fa9-648b-9dfa-9e74-00513e812384,2138002S3XGZ38WN5Q72,,"SPARTA SOLAR, LLC",sparta solar llc,US,2020-02-11,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300412T1959YGZP28,JUR:US:7846943
0fbd6ca4-ba78-808c-70fa-2f655a27fcb5,2138002S3XGZ38WN5Q72,,"2W PERMIAN SOLAR, LLC",2w permian solar llc,US,2018-09-14,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",5493004N8936WVL23W35,JUR:US:7056681
f2e112fc-965a-3281-c27f-0c6b9e467e42,2138002S3XGZ38WN5Q72,,"ARMADILLO SOLAR CENTER, LLC",armadillo solar center llc,US,2019-11-12,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300CFRPJRWHKXNB76,JUR:US:7699109
54c5194d-2d0a-eddf-1eb2-5ffd3a0d683b,2138002S3XGZ38WN5Q72,,"TAHOKA WIND CLASS B MEMBER, LLC",tahoka wind class b member llc,US,,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, delaware",549300GXQWY7TOWC7Y75,JUR:US:6609348
a6688f0c-e6bb-7a2d-517b-f75f9a291393,2138002S3XGZ38WN5Q72,,ØRSTED PRIVATSALG EL & GAS A/S,ørsted privatsalg el gas a s,DK,,"c/o ørsted a/s, kraftværksvej 53 skærbæk, fredericia, syddanmark",213800VD287CR15QNH11,JUR:DK:40138099
opencheck-9fb042115f2986ed7f7c5502,2138002S3XGZ38WN5Q72,OpenCorporates,HORNSEA 1 LIMITED,hornsea 1 limited,GB,2011-05-19,,,JUR:GB:07640868
cbfd8206-bc8e-b8fd-9930-2acf1bd2a0a8,2138002S3XGZ38WN5Q72,,ORSTED POWER (UK) LIMITED,orsted power uk limited,GB,2003-12-04,"5 howick place, london, england",,JUR:GB:04984787
32c226b5-5f3f-49f9-6c50-b985c177d27d,2138002S3XGZ38WN5Q72,,ORSTED UK HOW01 HOLDINGS LIMITED,orsted uk how01 holdings limited,GB,2024-08-28,"5 howick place, london, england",,JUR:GB:15920551
6d845575-87dc-8ffd-5336-0e765bdeeae1,2138002S3XGZ38WN5Q72,,CLIFFORD CHANCE NEWCASTLE LIMITED,clifford chance newcastle limited,GB,1952-09-01,"clifford chance the lumen, st james boulevard, newcastle helix, newcastle upon tyne",,JUR:GB:00511097
3347e193-51c8-ceb3-0847-5f3690601ab1,2138002S3XGZ38WN5Q72,,JUPITER INVESTOR HOLDCO LIMITED,jupiter investor holdco limited,GB,2017-10-25,"1 bartholomew lane, london, england",,JUR:GB:11032246
19aafc36-37e8-d253-4fb4-f7a61e3d548c,2138002S3XGZ38WN5Q72,,JUPITER OFFSHORE WIND LIMITED,jupiter offshore wind limited,GB,2017-10-25,"1 bartholomew lane, london, england",,JUR:GB:11032205
983cd87f-4200-8162-ed7b-1d572eda25ed,2138002S3XGZ38WN5Q72,,HORNSEA 1 HOLDINGS LIMITED,hornsea 1 holdings limited,GB,2017-12-20,"5 howick place, london",,JUR:GB:11120527
24a7e4e8-03af-660a-08c2-7d2eeb3bd64a,2138002S3XGZ38WN5Q72,,HORNSEA 1 LIMITED,hornsea 1 limited,GB,2011-05-19,"5 howick place, london, england",,JUR:GB:07640868
564018c8-94a1-082f-9a61-136041514e24,2138002S3XGZ38WN5Q72,,HORNSEA 1 PSC LIMITED,hornsea 1 psc limited,GB,2017-12-18,"5 howick place, london",,JUR:GB:11116433
5d22e636-3ad9-fef0-2161-879d52a997d2,213800E11LI1SCETU492,,TAQA BRATANI LIMITED,taqa bratani limited,GB,2006-10-23,"cannon place, 78 cannon street, london, gb-lnd",213800E11LI1SCETU492,JUR:GB:05975475
179f9caf-62a6-ee48-0d4e-5f8c57055538,213800E11LI1SCETU492,,EMIRATES SEMBCORP WATER AND POWER COMPANY PJSC,emirates sembcorp water and power company pjsc,AE,2017-09-12,"fujairah 1 independent water and power plant, ras al qidfa, fujairah, al fujayrah",213800FF7EXWECXGTO26,
f0148fa6-3578-0e77-d6df-ba0708bc1604,213800E11LI1SCETU492,,TAQA Energy B.V.,taqa energy b v,NL,1994-07-07,"kruseman van eltenweg 1, alkmaar",724500Q21GMC2GYKCQ29,JUR:NL:27149802
aceac127-7435-5363-66dd-97310ac77897,213800E11LI1SCETU492,,TAQA Gas Storage B.V.,taqa gas storage b v,NL,1995-07-18,"kruseman van eltenweg 1, alkmaar",724500NMPK4BBMMMD571,JUR:NL:27154985
7fdddb8d-08dd-5b31-b95a-8a9ceee2e15f,213800E11LI1SCETU492,,شركة أبوظبى الوطنية للطاقة - ش م ع,شركة ابوظبى الوطنية للطاقة ش م ع,AE,2006-07-06,"level 24-25-26, al maqam tower, mubadala buld, al maria island, abū z̧aby",213800UNJSVQFNUYYW03,
2bbacae7-e493-6609-835e-ae1a4f629ace,213800E11LI1SCETU492,,TAQA INDIA POWER VENTURES PRIVATE LIMITED,taqa india power ventures private limited,IN,2012-09-05,"c/o taqa neyveli power company private limited uthangal, umangalam, via vridhachalam, cuddalore district",894500EHT892H6TZZN33,JUR:IN:U40300TN2012PTC101788
30817e91-143c-6c74-f596-dc256c367463,213800E11LI1SCETU492,,TAQA FINANCIAL SERVICES B.V.,taqa financial services b v,NL,2008-11-03,"kruseman van eltenweg 1, alkmaar, noord-holland",213800XSK41EPCUHOH45,JUR:NL:34316088
d32dd3fc-5dd3-efa3-f337-7e242a317ce9,213800E11LI1SCETU492,,TAQA NEYVELI POWER COMPANY PRIVATE LIMITED,taqa neyveli power company private limited,IN,1993-11-16,"uthangal,umangalam(via), cuddalore, cuddalore, tamil nādu",335800RKIDK6O4P2KJ98,JUR:IN:U40109TN1993PTC026223
2840d4fa-d0f4-359d-f310-111aae84a617,213800E11LI1SCETU492,,Taweelah Asia Power Company - P S C,taweelah asia power company p s c,AE,2011-02-07,"al taweelah - al taweelah - (power complex), abu dhabi",2549006LMVC63GYH6G12,
opencheck-7c4d8ce903e21d1bff6b6f5c,213800E11LI1SCETU492,Global Energy Monitor / Climate TRACE,E100001014306,e100001014306,,,,,
12e4c060-5462-2ba2-c15d-e1f4bd82c904,213800E11LI1SCETU492,,TAQA BRATANI LIMITED,taqa bratani limited,GB,2006-10-23,"cannon place, 78, cannon street, london",,JUR:GB:05975475
2c8b8bfe-7d3d-1f2b-df30-a03a341110e9,213800E11LI1SCETU492,,NET ZERO NORTH SEA STORAGE LIMITED,net zero north sea storage limited,GB,2020-02-20,"chertsey road, sunbury on thames, middlesex",,JUR:GB:12473084
6ce5b648-a9ab-6410-dde4-be9caa931673,213800E11LI1SCETU492,,NET ZERO TEESSIDE POWER LIMITED,net zero teesside power limited,GB,2020-02-20,"chertsey road, sunbury on thames, middlesex",,JUR:GB:12473751
7af7b867-7981-667d-b774-0f04de9a542a,213800E11LI1SCETU492,,SULLOM VOE ASSOCIATION LIMITED (THE),sullom voe association limited the,GB,1975-06-23,"town hall, lerwick, shetland",,JUR:GB:SC057974
b8ba6aeb-79f0-a033-dea1-b44d02049438,213800E11LI1SCETU492,,BRITOIL LIMITED,britoil limited,GB,1982-03-04,"1 wellheads avenue, dyce, aberdeen",,JUR:GB:SC077750
e3ff26ce-04c1-cae6-d531-76b617211554,213800E11LI1SCETU492,,VIC CBM LIMITED,vic cbm limited,GB,2009-11-17,"eni house, 10 ebury bridge road, london",,JUR:GB:07079191
e4d1ea38-2c73-7d1b-7ff4-6a00ad5ed1a4,213800E11LI1SCETU492,,NORTH SEA (GOLDEN EAGLE) RESOURCES LTD.,north sea golden eagle resources ltd,GB,2021-01-21,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:13148646
829e40b0-b193-14e9-e236-365bf8429c57,213800E11LI1SCETU492,,ENQUEST ADVANCE HOLDINGS LIMITED,enquest advance holdings limited,GB,2018-06-05,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:11398848
3d2e0abe-239a-4cc9-918d-2a360b9eeabe,213800E11LI1SCETU492,,ENQUEST BRITAIN LIMITED,enquest britain limited,GB,1998-09-08,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:03628497
6805b2ca-347a-1a93-ade0-515abc886a7b,213800E11LI1SCETU492,,ENQUEST FORWARD HOLDINGS LIMITED,enquest forward holdings limited,GB,2018-07-26,"bdo llp, 5 temple square, liverpool",,JUR:GB:11485932
ea59828a-c6fd-8e3e-2ce9-bd98c6d9a682,213800E11LI1SCETU492,,ENQUEST HEATHER LEASING LIMITED,enquest heather leasing limited,GB,2011-11-15,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:07848449
0a4814cc-5347-1cf5-92a9-ad0f0db7b279,213800E11LI1SCETU492,,ENQUEST HEATHER LIMITED,enquest heather limited,GB,1992-09-21,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:02748866
72209582-a5ea-7b9e-60fd-2c22472de6c8,213800E11LI1SCETU492,,ENQUEST NNS HOLDINGS LIMITED,enquest nns holdings limited,GB,2017-01-19,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:10573435
63876da9-21bf-a49f-3e20-c3c9dd80b9d9,213800E11LI1SCETU492,,ENQUEST NNS LIMITED,enquest nns limited,GB,2017-01-19,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:10573715
07924109-bf4a-8083-479f-f7ad221c9d8d,213800E11LI1SCETU492,,ENQUEST PROGRESS LIMITED,enquest progress limited,GB,2002-10-11,"charles house, 2nd floor, 5-11 regent street, london",,JUR:GB:04560068
f8508642-3ff0-4e8a-6713-7921bba595c1,213800E11LI1SCETU492,,ENQUEST THISTLE LIMITED,enquest thistle limited,GB,2002-07-16,"c/o bdo llp, 5 temple square, liverpool",,JUR:GB:04487223
9debc343-fd97-2626-1e78-0f798956c0ce,213800E11LI1SCETU492,,ENQUEST UKCS LIMITED,enquest ukcs limited,GB,2008-03-28,"c/o bdo llp, 5 temple square, temple street, liverpool",,JUR:GB:06547400
695d09c8-0f51-f7ad-1818-894284ab5e89,213800E11LI1SCETU492,,ARCIUS ENERGY EGYPT LIMITED,arcius energy egypt limited,GB,2024-04-23,"chertsey road, middlesex, sunbury on thames, england",,JUR:GB:15671911
a61932b3-0ab3-c987-77a2-e2351ad845dd,213800E11LI1SCETU492,,ARCIUS ENERGY LIMITED,arcius energy limited,GB,2024-10-24,"chertsey road, sunbury on thames, middlesex",,JUR:GB:16039527
76b0b674-fb37-a9c1-c850-3e73c8390948,213800E11LI1SCETU492,,Shetland Islands Council,shetland islands council,GB,,"town hall, charlotte street, lerwick, shetland",,
57d8a5b6-d24b-5c20-54e8-1cc87f55a4b1,213800E11LI1SCETU492,,BP (GTA MAURITANIA) FINANCE LIMITED,bp gta mauritania finance limited,GB,2019-01-25,"chertsey road, sunbury on thames, middlesex",,JUR:GB:11787488
7a73f015-b7c6-2805-0a4e-a53c73cf984e,213800E11LI1SCETU492,,BP (GTA SENEGAL) FINANCE LIMITED,bp gta senegal finance limited,GB,2019-01-25,"chertsey road, sunbury on thames, middlesex",,JUR:GB:11787495
79d13787-4e8a-39c9-ebf6-9e3e6f93c9d8,213800E11LI1SCETU492,,BP ADUA LIMITED,bp adua limited,GB,2024-12-11,"chertsey road, sunbury on thames, middlesex",,JUR:GB:16130095
a5197d5b-6eb8-364b-51b1-a70be8245db0,213800E11LI1SCETU492,,BP ADUA OPERATING COMPANY LIMITED,bp adua operating company limited,GB,2024-12-11,"chertsey road, sunbury on thames, middlesex",,JUR:GB:16130094
11a6b1f8-ab3e-daea-f2ff-abba45163e6f,213800E11LI1SCETU492,,BP AGUNG I LIMITED,bp agung i limited,GB,2022-04-25,"chertsey road, sunbury on thames, middlesex",,JUR:GB:14067214
ec442187-2227-f7bb-3cab-c8a4ef616a55,213800E11LI1SCETU492,,BP AGUNG II LIMITED,bp agung ii limited,GB,2022-04-25,"chertsey road, sunbury on thames, middlesex",,JUR:GB:14067273
f8170a89-cca7-80e3-c1bc-ad99e8cb2812,213800E11LI1SCETU492,,BP AMOCO EXPLORATION (FAROES) LIMITED,bp amoco exploration faroes limited,GB,1965-08-10,"chertsey road, sunbury on thames, middlesex",,JUR:GB:00856444
